Year,Host_City,Host_Country,Country,M_Total,Men,Women,P_Total,Population,Latitude,Longtitude,Participation.Population,Discipline,Age,Country.1,Gender,Category,Count_Medal
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,22,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Republic of Korea,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Republic of Korea,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Republic of Korea,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,45,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,45,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,45,Japan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,38,Japan,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,38,Japan,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,38,Japan,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,33,Republic of Korea,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,33,Republic of Korea,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,33,Republic of Korea,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Japan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,28,Azerbaijan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,28,Azerbaijan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,28,Azerbaijan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,23,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,23,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,23,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,33,United States of America,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,33,United States of America,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,33,United States of America,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,34,Islamic Republic of Iran,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,34,Islamic Republic of Iran,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,34,Islamic Republic of Iran,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,40,Great Britain,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,40,Great Britain,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,40,Great Britain,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,29,Zimbabwe,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,29,Zimbabwe,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,29,Zimbabwe,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,26,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,26,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,26,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,41,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,41,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,41,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Road,37,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Road,37,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Road,37,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,26,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,26,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,26,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,17,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,17,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,17,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,32,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,32,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,32,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,21,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,21,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,21,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,United States of America,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,United States of America,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,United States of America,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,Netherlands,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,Netherlands,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,Netherlands,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,35,Malaysia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,35,Malaysia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,35,Malaysia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,44,Mexico,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,44,Mexico,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,44,Mexico,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,22,Italy,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,22,Italy,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,22,Italy,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,25,Brazil,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,25,Brazil,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,25,Brazil,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,37,Brazil,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,37,Brazil,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,37,Brazil,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,56,Republic of Korea,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,56,Republic of Korea,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,56,Republic of Korea,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,41,Canada,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,41,Canada,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,41,Canada,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,40,Romania,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,40,Romania,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,40,Romania,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,26,Great Britain,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,26,Great Britain,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,26,Great Britain,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Brazil,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Brazil,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Brazil,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Goalball,30,United States of America,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Goalball,30,United States of America,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Goalball,30,United States of America,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,India,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,India,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,India,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,23,United States of America,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,23,United States of America,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,23,United States of America,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,22,Germany,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,22,Germany,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,22,Germany,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,26,India,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,26,India,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,26,India,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,29,India,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,29,India,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,29,India,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,38,India,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,38,India,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,38,India,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,34,Thailand,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,34,Thailand,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,34,Thailand,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,28,Croatia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,28,Croatia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,28,Croatia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,37,Spain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,37,Spain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,37,Spain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,49,South Africa,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,49,South Africa,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,49,South Africa,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,26,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,26,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,26,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,31,Norway,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,31,Norway,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,31,Norway,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,36,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,36,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,36,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,24,Bosnia and Herzegovina,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,24,Bosnia and Herzegovina,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,24,Bosnia and Herzegovina,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,26,Denmark,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,26,Denmark,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,26,Denmark,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,28,Lithuania,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,28,Lithuania,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,28,Lithuania,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,28,Canada,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,28,Canada,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,28,Canada,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Poland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Poland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Poland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Croatia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Croatia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Croatia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,30,Kazakhstan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,30,Kazakhstan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,30,Kazakhstan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,27,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,27,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,27,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Greece,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Greece,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Greece,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Canada,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Canada,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Canada,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,46,France,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,46,France,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,46,France,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,24,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,24,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,24,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,39,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,39,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,39,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,Great Britain,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,Great Britain,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,Great Britain,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Goalball,22,Australia,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Goalball,22,Australia,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Goalball,22,Australia,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,United States of America,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,United States of America,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,United States of America,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,27,United States of America,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,27,United States of America,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,27,United States of America,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,29,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,29,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,29,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,Great Britain,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,Great Britain,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,Great Britain,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,32,United States of America,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,32,United States of America,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,32,United States of America,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,45,Australia,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,45,Australia,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,45,Australia,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,32,Canada,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,32,Canada,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,32,Canada,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,57,Czech Republic,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,57,Czech Republic,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,57,Czech Republic,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,34,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,34,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,34,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Ireland,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Ireland,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Ireland,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,32,Latvia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,32,Latvia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,32,Latvia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Football 5-a-side,21,Morocco,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Football 5-a-side,21,Morocco,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Football 5-a-side,21,Morocco,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,36,United States of America,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,36,United States of America,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,36,United States of America,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Brazil,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Brazil,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Brazil,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Brazil,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Brazil,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Brazil,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,20,Brazil,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,20,Brazil,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,20,Brazil,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Poland,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Poland,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,33,Poland,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,19,Brazil,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,19,Brazil,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,19,Brazil,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Norway,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Norway,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Norway,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Serbia,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Serbia,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Serbia,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,17,Cuba,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,17,Cuba,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,17,Cuba,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,Norway,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,Norway,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,Norway,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,18,France,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,18,France,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,18,France,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,31,Islamic Republic of Iran,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,31,Islamic Republic of Iran,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,31,Islamic Republic of Iran,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,33,Egypt,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,33,Egypt,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,33,Egypt,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,26,Kazakhstan,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,26,Kazakhstan,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,26,Kazakhstan,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,42,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,42,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,42,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,22,Mexico,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,22,Mexico,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,22,Mexico,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,25,Thailand,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,25,Thailand,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,25,Thailand,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,People's Republic of China,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,People's Republic of China,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,People's Republic of China,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,People's Republic of China,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,People's Republic of China,Female,Silver,NA
